latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
34.1421,-4.4574,338.2,1.1,1.1,2013-11-05,1120,Terra,MODIS,89,6.03,298.8,41.6,D,0
35.2264,-2.9557,321.3,1.8,1.3,2013-11-05,1258,Aqua,MODIS,78,6.03,293.8,40.1,D,0
35.2228,-2.9736,349.0,1.8,1.3,2013-11-05,1258,Aqua,MODIS,95,6.03,294.9,138.7,D,0
31.258,-6.0634,328.7,1.0,1.0,2013-11-06,1340,Aqua,MODIS,77,6.03,303.7,18.6,D,0
31.2595,-6.053,320.0,1.0,1.0,2013-11-06,1340,Aqua,MODIS,59,6.03,303.7,8.9,D,0
35.3488,-5.694,314.9,1.0,1.0,2013-11-06,1341,Aqua,MODIS,68,6.03,298.8,9.0,D,0
34.4027,-6.561,313.3,1.0,1.0,2013-11-06,1341,Aqua,MODIS,46,6.03,301.5,5.8,D,0
33.8577,-6.8115,339.4,1.2,1.1,2013-11-08,1328,Aqua,MODIS,90,6.03,302.1,44.4,D,0
29.3623,-8.7652,319.9,1.4,1.2,2013-11-10,1140,Terra,MODIS,46,6.03,306.8,12.3,D,0
29.3675,-8.7574,317.9,1.4,1.2,2013-11-10,1140,Terra,MODIS,37,6.03,306.1,9.1,D,0
33.9239,-4.0161,312.4,2.2,1.4,2013-11-11,1359,Aqua,MODIS,47,6.03,299.1,17.5,D,0
35.3416,-5.6928,310.5,1.8,1.3,2013-11-11,1359,Aqua,MODIS,37,6.03,298.2,12.7,D,0
35.3398,-5.7116,328.1,1.8,1.3,2013-11-11,1359,Aqua,MODIS,81,6.03,300.3,51.1,D,0
33.9367,-4.0179,318.4,2.2,1.4,2013-11-11,1359,Aqua,MODIS,71,6.03,297.6,33.1,D,0
34.4716,-5.9036,308.6,1.1,1.1,2013-11-12,1126,Terra,MODIS,27,6.03,297.6,5.7,D,0
34.9919,-3.6576,305.9,2.7,1.6,2013-11-13,1031,Terra,MODIS,38,6.03,293.1,19.3,D,0
33.0098,-7.4961,313.3,1.0,1.0,2013-11-13,1347,Aqua,MODIS,38,6.03,302.0,3.7,D,0
35.8294,-5.6145,311.0,1.0,1.0,2013-11-14,1114,Terra,MODIS,34,6.03,292.4,7.9,D,0
35.4791,-5.6794,310.3,1.0,1.0,2013-11-14,1114,Terra,MODIS,67,6.03,294.2,8.1,D,0
35.4775,-5.6684,304.2,1.0,1.0,2013-11-14,1114,Terra,MODIS,51,6.03,292.5,4.3,D,0
30.148,-9.5161,311.1,1.0,1.0,2013-11-27,1358,Aqua,MODIS,69,6.03,293.0,5.9,D,0
35.335,-5.6897,302.0,1.2,1.1,2013-11-29,1347,Aqua,MODIS,44,6.03,291.4,5.2,D,0
30.8513,-8.5439,310.4,1.3,1.1,2013-12-01,1334,Aqua,MODIS,33,6.03,291.0,13.2,D,0
30.93,-8.5091,346.7,1.3,1.1,2013-12-01,1334,Aqua,MODIS,95,6.03,284.6,86.0,D,0
30.9274,-8.5233,313.8,1.3,1.1,2013-12-01,1334,Aqua,MODIS,74,6.03,282.9,21.1,D,0
34.9371,-5.9471,314.8,1.0,1.0,2013-12-01,1335,Aqua,MODIS,75,6.03,291.5,12.4,D,0
34.9355,-5.9579,309.9,1.0,1.0,2013-12-01,1335,Aqua,MODIS,69,6.03,293.1,8.7,D,0
32.8516,-6.7987,311.0,1.5,1.2,2013-12-03,1322,Aqua,MODIS,67,6.03,294.7,11.9,D,0
34.5179,-5.9413,306.4,1.3,1.1,2013-12-05,1133,Terra,MODIS,63,6.03,291.8,10.2,D,0
33.9238,-4.3093,305.1,1.7,1.3,2013-12-06,1353,Aqua,MODIS,50,6.03,288.1,11.5,D,0
33.923,-4.2971,306.5,1.7,1.3,2013-12-06,1353,Aqua,MODIS,61,6.03,288.9,14.8,D,0
32.7873,-7.0571,318.5,1.2,1.1,2013-12-10,1328,Aqua,MODIS,77,6.03,281.4,21.9,D,0
34.2624,-5.8057,308.7,1.1,1.0,2013-12-10,1329,Aqua,MODIS,65,6.03,298.6,5.5,D,0
28.8394,-10.4336,313.6,1.2,1.1,2013-12-12,1140,Terra,MODIS,71,6.03,292.2,12.4,D,0
35.3043,-5.7764,307.4,1.2,1.1,2013-12-15,1347,Aqua,MODIS,54,6.03,295.6,6.7,D,0
33.9207,-4.3013,312.0,1.1,1.0,2014-01-04,1322,Aqua,MODIS,72,6.03,287.8,13.4,D,0
31.8295,-7.0683,306.5,1.6,1.2,2014-01-05,1404,Aqua,MODIS,22,6.03,296.1,4.0,D,0
33.8249,-6.8969,305.9,1.2,1.1,2014-01-07,1353,Aqua,MODIS,51,6.03,295.9,5.5,D,2
33.8264,-6.8844,307.8,1.2,1.1,2014-01-07,1353,Aqua,MODIS,58,6.03,296.0,7.1,D,0
30.112,-9.4768,309.9,1.0,1.0,2014-01-08,1122,Terra,MODIS,62,6.03,299.3,4.3,D,0
30.1721,-9.3518,307.3,1.4,1.2,2014-01-26,1109,Terra,MODIS,42,6.03,295.4,5.5,D,0
34.4998,-4.2496,303.2,1.2,1.1,2014-02-09,1120,Terra,MODIS,55,6.03,287.7,6.6,D,0
34.0953,-5.5429,305.8,1.1,1.0,2014-02-09,1120,Terra,MODIS,62,6.03,287.4,7.8,D,0
32.9912,-4.0086,305.5,1.0,1.0,2014-02-11,1108,Terra,MODIS,62,6.03,291.3,5.0,D,0
34.5633,-2.9903,302.5,1.0,1.0,2014-02-11,1108,Terra,MODIS,52,6.03,287.8,4.7,D,0
28.524,-10.9953,317.9,1.0,1.0,2014-02-15,1358,Aqua,MODIS,63,6.03,298.3,8.8,D,0
35.6854,-5.3678,312.9,1.1,1.0,2014-02-26,1341,Aqua,MODIS,49,6.03,288.2,12.5,D,0
32.7638,-3.8433,311.6,1.9,1.3,2014-03-04,1303,Aqua,MODIS,63,6.03,298.3,15.1,D,0
35.2706,-5.2014,302.4,1.0,1.0,2014-03-15,1108,Terra,MODIS,29,6.03,292.0,3.8,D,0
35.2744,-5.1916,301.6,2.7,1.6,2014-03-16,1150,Terra,MODIS,42,6.03,290.5,17.9,D,0
35.2025,-5.1134,306.4,1.0,1.0,2014-03-16,1329,Aqua,MODIS,35,6.03,292.6,6.1,D,0
35.2722,-5.2054,309.9,1.0,1.0,2014-03-16,1329,Aqua,MODIS,57,6.03,294.7,7.0,D,0
35.2008,-5.1245,306.7,1.0,1.0,2014-03-16,1329,Aqua,MODIS,40,6.03,293.2,6.5,D,0
35.3091,-5.4793,308.2,1.4,1.2,2014-03-18,1317,Aqua,MODIS,64,6.03,289.7,10.5,D,0
30.1867,-9.3616,323.6,1.0,1.0,2014-03-19,1358,Aqua,MODIS,65,6.03,310.3,7.6,D,0
35.2643,-5.2026,313.3,1.1,1.1,2014-03-25,1323,Aqua,MODIS,66,6.03,299.5,9.0,D,0
29.1301,-8.944,320.7,1.0,1.0,2014-03-29,1122,Terra,MODIS,74,6.03,289.3,13.2,D,0
29.1855,-8.9618,330.3,1.5,1.2,2014-04-08,1334,Aqua,MODIS,59,6.03,310.9,26.1,D,0
34.8027,-6.0527,327.6,1.0,1.0,2014-04-15,1341,Aqua,MODIS,70,6.03,298.0,18.5,D,0
34.7716,-6.333,311.9,1.0,1.0,2014-04-23,1114,Terra,MODIS,47,6.03,297.4,4.7,D,0
32.5284,-6.3299,321.4,1.2,1.1,2014-04-25,1102,Terra,MODIS,63,6.03,309.0,11.0,D,0
34.621,-2.6625,325.4,1.2,1.1,2014-04-27,1050,Terra,MODIS,63,6.03,309.1,11.3,D,0
34.6308,-2.6605,336.3,1.2,1.1,2014-04-27,1050,Terra,MODIS,84,6.03,308.8,30.3,D,0
34.6292,-2.6471,328.0,1.2,1.1,2014-04-27,1050,Terra,MODIS,73,6.03,308.5,15.8,D,0
34.7189,-6.0725,317.9,1.0,1.0,2014-04-30,1120,Terra,MODIS,52,6.03,306.2,5.6,D,0
33.826,-5.5254,322.4,1.1,1.0,2014-04-30,1121,Terra,MODIS,64,6.03,307.3,9.0,D,0
32.5528,-3.4601,335.2,1.0,1.0,2014-05-03,1328,Aqua,MODIS,76,6.03,316.1,14.1,D,0
35.0675,-6.0023,319.5,1.0,1.0,2014-05-09,1114,Terra,MODIS,53,6.03,304.7,7.1,D,0
34.5483,-6.0462,318.1,1.0,1.0,2014-05-09,1115,Terra,MODIS,48,6.03,304.2,5.6,D,0
30.2189,-9.5142,334.6,1.5,1.2,2014-05-12,1146,Terra,MODIS,72,6.03,318.2,19.8,D,0
30.2238,-9.5227,334.3,1.5,1.2,2014-05-12,1146,Terra,MODIS,69,6.03,319.0,16.1,D,0
34.3165,-2.1732,337.0,1.0,1.0,2014-05-12,1322,Aqua,MODIS,74,6.03,324.6,15.0,D,2
34.3239,-2.1858,367.8,1.0,1.0,2014-05-12,1322,Aqua,MODIS,100,6.03,325.8,85.3,D,0
34.3254,-2.1751,404.3,1.0,1.0,2014-05-12,1322,Aqua,MODIS,100,6.03,327.4,256.3,D,0
35.2774,-5.6993,315.1,1.3,1.1,2014-05-14,1133,Terra,MODIS,48,6.03,302.4,8.4,D,0
35.2801,-5.7142,318.1,1.3,1.1,2014-05-14,1133,Terra,MODIS,60,6.03,302.7,11.5,D,0
34.4097,-5.9315,325.4,1.3,1.1,2014-05-15,1353,Aqua,MODIS,53,6.03,306.3,11.1,D,0
34.8054,-6.0594,330.9,1.1,1.1,2014-05-23,1127,Terra,MODIS,83,6.03,301.9,27.1,D,0
34.8075,-6.0714,324.0,1.1,1.1,2014-05-23,1127,Terra,MODIS,75,6.03,303.4,17.2,D,0
34.9528,-6.1543,325.7,1.0,1.0,2014-05-26,1335,Aqua,MODIS,64,6.03,306.9,14.3,D,0
35.0917,-6.0292,323.3,1.0,1.0,2014-05-26,1335,Aqua,MODIS,73,6.03,303.5,12.9,D,0
34.9624,-2.4891,325.0,1.0,1.0,2014-05-27,1102,Terra,MODIS,68,6.03,309.5,7.3,D,0
33.5108,-7.4927,329.9,1.6,1.2,2014-05-28,1322,Aqua,MODIS,74,6.03,308.3,26.8,D,0
33.5131,-7.4693,324.5,1.6,1.2,2014-05-28,1322,Aqua,MODIS,60,6.03,308.1,13.3,D,0
33.51,-7.4859,341.8,1.6,1.2,2014-05-28,1322,Aqua,MODIS,88,6.03,308.4,61.0,D,0
33.514,-7.4762,334.9,1.6,1.2,2014-05-28,1322,Aqua,MODIS,81,6.03,308.3,39.7,D,0
31.6401,-7.9136,328.3,1.2,1.1,2014-05-30,1134,Terra,MODIS,70,6.03,313.5,10.9,D,0
35.1401,-3.9099,329.0,1.4,1.2,2014-05-30,1310,Aqua,MODIS,75,6.03,314.3,14.7,D,0
32.8515,-6.5458,337.7,1.0,1.0,2014-06-02,1340,Aqua,MODIS,78,6.03,320.4,17.2,D,0
34.5741,-5.9452,333.5,1.0,1.0,2014-06-02,1341,Aqua,MODIS,64,6.03,312.4,15.0,D,0
35.0896,-6.1201,330.9,1.1,1.0,2014-06-03,1109,Terra,MODIS,77,6.03,314.8,12.8,D,0
35.0911,-6.1319,336.9,1.1,1.0,2014-06-03,1109,Terra,MODIS,84,6.03,315.2,22.7,D,0
34.3035,-6.2853,332.6,1.1,1.0,2014-06-03,1109,Terra,MODIS,53,6.03,318.8,12.5,D,0
34.2553,-2.702,322.3,2.7,1.6,2014-06-06,1139,Terra,MODIS,47,6.03,308.2,26.2,D,0
34.2518,-2.7102,326.5,2.7,1.6,2014-06-06,1139,Terra,MODIS,71,6.03,309.3,45.7,D,0
34.0603,-5.1349,321.2,3.3,1.7,2014-06-09,1032,Terra,MODIS,54,6.03,298.7,48.6,D,0
34.076,-4.7562,304.4,1.6,1.2,2014-06-12,2204,Terra,MODIS,60,6.03,293.5,9.4,N,0
34.0762,-4.75,306.9,1.6,1.2,2014-06-12,2204,Terra,MODIS,70,6.03,293.6,11.8,N,0
33.956,-4.6263,311.1,1.0,1.0,2014-06-13,220,Aqua,MODIS,82,6.03,290.2,11.3,N,0
34.081,-4.956,310.9,1.1,1.0,2014-06-20,226,Aqua,MODIS,81,6.03,288.2,12.7,N,0
34.083,-4.9678,309.3,1.1,1.0,2014-06-20,226,Aqua,MODIS,77,6.03,287.8,11.5,N,0
23.6432,-15.7612,301.5,1.4,1.2,2014-06-21,2334,Terra,MODIS,42,6.03,289.1,8.7,N,0
33.957,-5.6475,303.7,1.0,1.0,2014-06-29,220,Aqua,MODIS,57,6.03,288.7,7.0,N,0
35.3986,-5.1898,324.5,1.6,1.2,2014-07-01,1310,Aqua,MODIS,62,6.03,312.6,13.5,D,0
35.3992,-5.1849,324.9,1.6,1.2,2014-07-01,1310,Aqua,MODIS,68,6.03,311.6,16.3,D,0
30.3968,-9.5862,327.0,1.0,1.0,2014-07-03,1122,Terra,MODIS,34,6.03,307.5,11.6,D,2
34.9799,-4.7894,340.8,1.1,1.0,2014-07-04,1341,Aqua,MODIS,84,6.03,309.1,38.3,D,0
33.9136,-5.1917,336.1,1.0,1.0,2014-07-05,1109,Terra,MODIS,78,6.03,314.9,16.5,D,0
35.5452,-5.325,323.2,2.9,1.6,2014-07-07,1412,Aqua,MODIS,76,6.03,304.5,53.6,D,0
33.8025,-5.7722,333.2,1.6,1.3,2014-07-09,1359,Aqua,MODIS,67,6.03,316.3,18.2,D,0
35.893,-5.3882,320.9,1.8,1.3,2014-07-09,1359,Aqua,MODIS,73,6.03,299.5,28.7,D,0
33.7998,-5.7777,336.3,1.2,1.1,2014-07-10,1127,Terra,MODIS,80,6.03,316.6,21.7,D,0
34.9608,-2.5896,338.9,1.2,1.1,2014-07-13,1334,Aqua,MODIS,80,6.03,314.7,22.4,D,0
34.9623,-2.5768,336.7,1.2,1.1,2014-07-13,1334,Aqua,MODIS,77,6.03,314.8,17.7,D,0
35.1848,-6.1493,328.1,1.0,1.0,2014-07-13,1335,Aqua,MODIS,62,6.03,309.9,13.4,D,2
34.4663,-5.9035,346.2,1.2,1.1,2014-07-15,1322,Aqua,MODIS,88,6.03,312.8,47.7,D,0
33.7194,-5.7456,331.0,1.8,1.3,2014-07-16,1050,Terra,MODIS,66,6.03,313.6,18.1,D,0
23.6808,-15.7571,304.2,1.1,1.1,2014-07-16,2327,Terra,MODIS,59,6.03,289.9,7.9,N,0
23.6087,-15.7916,305.4,1.0,1.0,2014-07-18,2315,Terra,MODIS,64,6.03,290.9,7.3,N,0
35.4476,-5.9797,327.1,1.0,1.0,2014-07-19,1120,Terra,MODIS,73,6.03,310.0,10.2,D,0
33.9861,-5.6305,329.7,1.0,1.0,2014-07-19,1120,Terra,MODIS,70,6.03,310.2,10.4,D,0
35.4459,-5.9687,333.9,1.0,1.0,2014-07-19,1120,Terra,MODIS,82,6.03,307.9,18.8,D,0
33.5325,-7.4799,305.8,2.0,1.4,2014-07-21,2210,Terra,MODIS,66,6.03,292.1,19.5,N,0
34.3,-6.3874,326.3,1.1,1.0,2014-07-26,1127,Terra,MODIS,54,6.03,309.2,8.8,D,0
34.2079,-5.3719,303.8,2.2,1.4,2014-07-29,2259,Terra,MODIS,45,6.03,290.8,16.5,N,0
34.2098,-5.3483,306.1,2.2,1.4,2014-07-29,2259,Terra,MODIS,64,6.03,292.2,21.1,N,0
34.2091,-5.3653,307.4,2.2,1.4,2014-07-29,2259,Terra,MODIS,71,6.03,291.3,25.2,N,0
33.9829,-5.6228,327.8,2.2,1.4,2014-07-31,1145,Terra,MODIS,66,6.03,311.7,31.5,D,0
33.9878,-5.6456,327.4,2.2,1.4,2014-07-31,1145,Terra,MODIS,65,6.03,311.8,29.0,D,0
35.8549,-5.3924,331.1,2.3,1.5,2014-08-01,1405,Aqua,MODIS,79,6.03,298.4,82.4,D,0
35.8527,-5.4195,324.4,2.3,1.5,2014-08-01,1405,Aqua,MODIS,77,6.03,296.1,55.3,D,0
35.8522,-5.3995,339.3,2.3,1.5,2014-08-01,1405,Aqua,MODIS,89,6.03,298.7,122.9,D,0
30.8027,-9.2297,359.2,1.0,1.0,2014-08-03,1352,Aqua,MODIS,99,6.03,324.2,63.7,D,0
30.8012,-9.24,362.7,1.0,1.0,2014-08-03,1352,Aqua,MODIS,100,6.03,324.5,73.4,D,0
30.8101,-9.2417,398.2,1.0,1.0,2014-08-03,1352,Aqua,MODIS,100,6.03,326.7,223.3,D,0
30.8116,-9.2315,388.4,1.0,1.0,2014-08-03,1352,Aqua,MODIS,100,6.03,324.3,170.9,D,0
35.8122,-5.5819,316.4,3.9,1.8,2014-08-05,1203,Terra,MODIS,48,6.03,302.7,45.4,D,0
32.2382,-6.4726,338.0,1.0,1.0,2014-08-05,1340,Aqua,MODIS,65,6.03,317.5,13.5,D,0
35.8176,-5.5973,329.8,1.1,1.0,2014-08-05,1341,Aqua,MODIS,50,6.03,311.2,14.7,D,0
35.8084,-5.5957,331.5,1.1,1.0,2014-08-05,1341,Aqua,MODIS,74,6.03,311.6,16.4,D,0
29.2293,-8.9353,313.8,1.4,1.2,2014-08-05,2304,Terra,MODIS,84,6.03,299.4,13.5,N,0
29.2309,-8.9207,316.6,1.4,1.2,2014-08-05,2304,Terra,MODIS,92,6.03,300.0,17.7,N,0
33.7745,-5.7595,332.9,1.1,1.0,2014-08-06,1109,Terra,MODIS,75,6.03,313.1,14.9,D,0
33.773,-5.7482,331.5,1.0,1.0,2014-08-06,1109,Terra,MODIS,73,6.03,313.8,13.1,D,0
33.4014,-6.0551,330.3,1.1,1.0,2014-08-06,1109,Terra,MODIS,60,6.03,313.8,10.6,D,0
33.8392,-5.9292,333.2,1.1,1.0,2014-08-07,1328,Aqua,MODIS,63,6.03,321.5,9.9,D,0
34.9675,-2.5932,363.3,1.1,1.0,2014-08-08,1056,Terra,MODIS,100,6.03,312.3,84.4,D,0
34.969,-2.6047,327.5,1.1,1.0,2014-08-08,1056,Terra,MODIS,48,6.03,308.7,8.5,D,0
35.5083,-5.5234,323.3,1.1,1.1,2014-08-11,1126,Terra,MODIS,50,6.03,311.6,9.2,D,0
35.1905,-3.6077,335.6,1.6,1.2,2014-08-11,1304,Aqua,MODIS,79,6.03,315.3,37.9,D,0
35.0427,-4.4702,333.5,1.0,1.0,2014-08-14,1334,Aqua,MODIS,71,6.03,315.4,13.6,D,0
35.413,-5.3866,330.3,1.1,1.1,2014-08-16,1322,Aqua,MODIS,73,6.03,313.2,17.8,D,0
35.4158,-5.3927,327.3,1.1,1.1,2014-08-16,1322,Aqua,MODIS,35,6.03,312.8,12.8,D,0
33.9065,-4.1998,318.7,1.6,1.3,2014-08-16,2247,Terra,MODIS,97,6.03,292.1,35.3,N,0
32.8409,-6.6371,303.8,1.0,1.0,2014-08-18,2235,Terra,MODIS,57,6.03,293.2,4.3,N,0
33.8494,-5.8538,334.0,1.3,1.1,2014-08-19,1352,Aqua,MODIS,74,6.03,313.2,18.4,D,0
33.8596,-5.8552,346.1,1.3,1.1,2014-08-19,1353,Aqua,MODIS,89,6.03,314.9,48.5,D,0
33.9552,-3.6199,334.6,1.3,1.1,2014-08-20,1121,Terra,MODIS,76,6.03,315.9,22.7,D,0
33.9528,-3.6066,339.0,1.3,1.1,2014-08-20,1121,Terra,MODIS,82,6.03,315.8,31.5,D,0
33.6573,-7.3645,303.1,1.2,1.1,2014-08-21,239,Aqua,MODIS,53,6.03,291.1,8.1,N,0
35.2168,-5.2879,335.6,1.1,1.0,2014-08-21,1341,Aqua,MODIS,78,6.03,317.1,18.1,D,0
35.2153,-5.2993,330.3,1.1,1.0,2014-08-21,1341,Aqua,MODIS,45,6.03,314.1,10.1,D,0
35.3449,-5.4495,331.6,1.1,1.0,2014-08-21,1341,Aqua,MODIS,73,6.03,315.0,13.7,D,0
35.3784,-5.735,334.4,1.1,1.0,2014-08-22,1108,Terra,MODIS,81,6.03,308.9,22.2,D,0
34.3492,-2.6778,328.6,1.0,1.0,2014-08-23,1328,Aqua,MODIS,48,6.03,310.4,10.1,D,0
35.7884,-5.6525,322.2,1.6,1.2,2014-08-25,1139,Terra,MODIS,73,6.03,307.2,14.3,D,0
34.474,-5.5003,326.4,1.8,1.3,2014-08-25,1139,Terra,MODIS,37,6.03,310.0,11.9,D,0
34.3245,-2.2608,341.5,1.0,1.0,2014-08-31,1102,Terra,MODIS,88,6.03,308.7,30.8,D,0
33.4813,-6.6056,310.1,2.2,1.4,2014-08-31,2204,Terra,MODIS,79,6.03,290.7,29.9,N,0
33.8423,-4.2318,331.1,2.6,1.6,2014-09-02,1405,Aqua,MODIS,75,6.03,309.3,63.0,D,0
35.2374,-3.7352,325.8,2.2,1.4,2014-09-04,1038,Terra,MODIS,49,6.03,301.9,31.5,D,0
34.8488,-5.8775,334.7,1.4,1.2,2014-09-04,1353,Aqua,MODIS,79,6.03,307.7,28.1,D,0
34.9301,-2.3918,323.9,1.4,1.2,2014-09-05,1121,Terra,MODIS,36,6.03,307.7,10.6,D,0
34.9328,-2.4067,324.4,1.4,1.2,2014-09-05,1121,Terra,MODIS,46,6.03,307.6,12.2,D,0
34.8026,-4.4417,325.2,2.3,1.5,2014-09-05,1258,Aqua,MODIS,49,6.03,304.4,46.8,D,0
29.5823,-8.797,313.8,1.9,1.3,2014-09-05,2222,Terra,MODIS,87,6.03,294.2,28.4,N,0
29.594,-8.8,310.1,1.9,1.3,2014-09-05,2222,Terra,MODIS,77,6.03,293.1,21.9,N,0
35.6399,-5.3809,339.4,1.0,1.0,2014-09-05,2223,Terra,MODIS,100,6.03,297.2,43.0,N,0
35.6382,-5.392,323.0,1.0,1.0,2014-09-05,2223,Terra,MODIS,100,6.03,295.4,20.5,N,0
35.6596,-5.374,330.5,1.0,1.0,2014-09-05,2223,Terra,MODIS,100,6.03,297.4,29.4,N,0
35.6579,-5.3852,327.5,1.0,1.0,2014-09-05,2223,Terra,MODIS,100,6.03,296.8,25.4,N,0
35.2428,-3.7473,312.8,1.0,1.0,2014-09-05,2223,Terra,MODIS,86,6.03,295.0,10.4,N,0
35.2443,-3.7365,337.1,1.0,1.0,2014-09-05,2223,Terra,MODIS,100,6.03,297.9,37.7,N,0
35.6374,-5.3819,342.7,1.4,1.2,2014-09-06,238,Aqua,MODIS,100,6.03,294.8,76.9,N,0
35.6503,-5.3939,348.2,1.4,1.2,2014-09-06,238,Aqua,MODIS,100,6.03,294.0,93.1,N,0
35.6402,-5.3972,323.0,1.4,1.2,2014-09-06,238,Aqua,MODIS,100,6.03,292.7,33.5,N,0
35.6475,-5.3788,366.5,1.4,1.2,2014-09-06,238,Aqua,MODIS,100,6.03,296.7,166.9,N,0
34.2859,-6.5967,323.9,1.5,1.2,2014-09-11,1359,Aqua,MODIS,52,6.03,304.2,16.7,D,2
34.2823,-6.5891,327.7,1.5,1.2,2014-09-11,1359,Aqua,MODIS,68,6.03,304.3,23.6,D,2
34.8763,-4.6099,319.6,1.3,1.1,2014-09-12,1127,Terra,MODIS,45,6.03,304.2,12.2,D,0
35.3231,-5.4974,323.2,1.2,1.1,2014-09-12,1127,Terra,MODIS,54,6.03,304.2,16.6,D,0
35.0612,-4.9641,300.5,2.1,1.4,2014-09-14,149,Aqua,MODIS,28,6.03,289.3,14.6,N,0
35.4227,-5.265,322.7,1.0,1.0,2014-09-14,1114,Terra,MODIS,62,6.03,304.6,8.5,D,0
35.0453,-4.9375,323.5,1.0,1.0,2014-09-15,1334,Aqua,MODIS,55,6.03,307.3,13.6,D,0
35.0482,-4.9161,410.6,1.0,1.0,2014-09-15,1334,Aqua,MODIS,100,6.03,306.8,318.1,D,0
35.0468,-4.9268,403.7,1.0,1.0,2014-09-15,1334,Aqua,MODIS,100,6.03,317.6,271.1,D,0
35.0393,-4.9142,379.3,1.0,1.0,2014-09-15,1334,Aqua,MODIS,100,6.03,306.8,145.5,D,0
35.3987,-5.9551,317.2,1.3,1.1,2014-09-16,1102,Terra,MODIS,0,6.03,285.8,13.2,D,0
35.3998,-5.9615,318.9,1.3,1.1,2014-09-16,1102,Terra,MODIS,33,6.03,286.0,14.2,D,0
35.2648,-5.0877,319.1,1.1,1.1,2014-09-17,1322,Aqua,MODIS,50,6.03,299.4,15.0,D,0
34.7684,-2.7506,351.2,1.0,1.0,2014-09-17,1322,Aqua,MODIS,95,6.03,309.6,49.8,D,0
34.77,-2.7398,338.9,1.0,1.0,2014-09-17,1322,Aqua,MODIS,86,6.03,307.6,26.4,D,0
35.2238,-3.0376,321.0,1.0,1.0,2014-09-17,1322,Aqua,MODIS,31,6.03,303.7,5.3,D,0
35.3678,-5.4594,315.4,1.0,1.0,2014-09-30,1114,Terra,MODIS,39,6.03,297.4,6.0,D,0
35.7963,-5.5872,306.0,2.2,1.4,2014-10-01,2300,Terra,MODIS,28,6.03,290.5,19.9,N,0
35.3499,-5.4534,317.1,1.4,1.2,2014-10-06,1353,Aqua,MODIS,64,6.03,301.8,13.5,D,0
33.4503,-7.6882,320.2,2.1,1.4,2014-10-10,1152,Terra,MODIS,71,6.03,303.5,20.1,D,0
33.6315,-7.3982,319.3,1.3,1.1,2014-10-10,1328,Aqua,MODIS,51,6.03,302.1,8.6,D,0
34.8149,-2.4982,356.3,1.0,1.0,2014-10-19,1322,Aqua,MODIS,98,6.03,311.8,68.4,D,0
34.8164,-2.4874,358.7,1.0,1.0,2014-10-19,1322,Aqua,MODIS,99,6.03,309.2,74.4,D,0
34.9026,-5.7914,304.1,1.2,1.1,2014-10-21,208,Aqua,MODIS,58,6.03,290.6,8.6,N,0
34.8589,-4.7617,315.7,1.5,1.2,2014-10-21,1133,Terra,MODIS,57,6.03,301.3,12.1,D,0
35.2583,-5.6791,317.2,1.0,1.0,2014-10-23,1121,Terra,MODIS,62,6.03,300.8,9.1,D,0
35.1222,-6.0529,318.2,1.0,1.0,2014-10-23,1121,Terra,MODIS,52,6.03,301.9,8.9,D,0
35.2566,-5.668,331.4,1.0,1.0,2014-10-23,1121,Terra,MODIS,84,6.03,305.2,25.1,D,0
33.8497,-5.6695,320.2,1.1,1.0,2014-10-23,1121,Terra,MODIS,50,6.03,309.9,4.9,D,0
34.0443,-5.0202,316.8,2.6,1.6,2014-10-23,1257,Aqua,MODIS,38,6.03,305.5,20.1,D,2
34.0496,-5.0289,318.8,2.6,1.6,2014-10-23,1258,Aqua,MODIS,50,6.03,305.2,26.9,D,2
33.7826,-5.7361,317.3,1.1,1.0,2014-10-26,1328,Aqua,MODIS,23,6.03,306.7,4.2,D,0
34.9152,-4.6342,314.2,1.0,1.0,2014-10-26,1328,Aqua,MODIS,37,6.03,300.9,7.7,D,0
32.4656,-7.3786,319.4,1.5,1.2,2014-10-28,1140,Terra,MODIS,55,6.03,305.5,9.1,D,0
34.6456,-6.2596,315.1,1.1,1.0,2014-10-31,1347,Aqua,MODIS,23,6.03,303.3,5.3,D,0
34.2825,-5.2238,320.4,1.2,1.1,2014-10-31,1347,Aqua,MODIS,43,6.03,308.1,6.9,D,0
34.8485,-6.0991,300.8,1.0,1.0,2014-11-09,1341,Aqua,MODIS,42,6.03,289.5,3.3,D,0
35.1881,-3.8281,332.0,1.0,1.0,2014-11-10,1108,Terra,MODIS,76,6.03,291.9,30.1,D,0
35.1897,-3.839,318.7,1.0,1.0,2014-11-10,1108,Terra,MODIS,60,6.03,291.9,15.1,D,0
33.1299,-6.0824,300.5,4.1,1.9,2014-11-17,1251,Aqua,MODIS,16,6.03,285.3,13.9,D,0
32.4323,-7.3454,313.2,1.8,1.3,2014-11-20,1145,Terra,MODIS,69,6.03,299.2,14.7,D,0
30.103,-9.3677,308.5,1.5,1.2,2014-12-06,1146,Terra,MODIS,67,6.03,293.9,8.1,D,0
34.8408,-4.0651,302.3,1.0,1.0,2014-12-12,1108,Terra,MODIS,39,6.03,289.9,5.1,D,0
33.6356,-7.4342,301.5,1.1,1.0,2014-12-19,1115,Terra,MODIS,45,6.03,288.3,4.3,D,2
